,dyad,ec,ec_avg
19798,D033,0.0,0.0
19799,D033,0.0,0.0
19800,D034,0.0,0.0
19801,D034,0.0,0.0
19802,D034,0.0,0.0
19803,D034,0.0,0.0
19804,D034,0.0,0.0
19805,D034,0.0,0.0
19806,D034,0.0,0.0
19807,D034,0.0,0.264
19808,D034,1.0,0.929
19809,D034,0.0,0.0
19810,D034,0.0,0.0
19811,D034,0.0,0.48
19812,D034,1.0,0.558
19813,D034,1.0,0.329
19814,D034,0.0,0.616
19815,D034,1.0,0.379
19816,D034,0.0,0.33
19817,D034,1.0,0.409
19818,D034,0.0,0.0
19819,D034,0.0,0.379
19820,D034,0.0,0.0
19821,D034,0.0,0.22
19822,D034,1.0,0.439
19823,D034,1.0,0.537
19824,D034,0.0,0.32
19825,D034,1.0,0.029
19826,D034,0.0,0.0
19827,D034,0.0,0.28
19828,D034,1.0,0.919
19829,D034,0.0,0.219
19830,D034,0.0,0.0
19831,D034,0.0,0.0
19832,D034,0.0,0.0
19833,D034,0.0,0.522
19834,D034,1.0,0.459
19835,D034,0.0,0.0
19836,D034,0.0,0.25
19837,D034,1.0,1.0
19838,D034,1.0,0.149
19839,D034,0.0,0.0
19840,D034,0.0,0.0
19841,D034,0.0,0.0
19842,D034,0.0,0.545
19843,D034,1.0,0.039
19844,D034,0.0,0.03
19845,D034,1.0,0.539
19846,D034,1.0,0.679
19847,D034,0.0,0.123
19848,D034,0.0,0.39
19849,D034,1.0,1.0
19850,D034,1.0,0.269
19851,D034,0.0,0.0
19852,D034,0.0,0.0
19853,D034,0.0,0.0
19854,D034,0.0,0.0
19855,D034,0.0,0.0
19856,D034,0.0,0.23
19857,D034,0.0,0.26
19858,D034,1.0,0.607
19859,D034,0.0,0.0
19860,D034,0.0,0.0
19861,D034,0.0,0.0
19862,D034,0.0,0.0
19863,D034,0.0,0.524
19864,D034,1.0,0.661
19865,D034,0.0,0.0
19866,D034,0.0,0.0
19867,D034,0.0,0.004
19868,D034,1.0,0.429
19869,D034,0.0,0.162
19870,D034,0.0,0.0
19871,D034,0.0,0.0
19872,D034,0.0,0.0
19873,D034,0.0,0.0
19874,D034,0.0,0.0
19875,D034,0.0,0.0
19876,D034,0.0,0.01
19877,D034,1.0,0.81
19878,D034,1.0,0.669
19879,D034,0.0,0.0
19880,D034,0.0,0.0
19881,D034,0.0,0.0
19882,D034,0.0,0.206
19883,D034,1.0,0.009
19884,D034,0.0,0.0
19885,D034,0.0,0.44
19886,D034,1.0,0.289
19887,D034,0.0,0.128
19888,D034,0.0,0.711
19889,D034,1.0,0.605
19890,D034,0.0,0.509
19891,D034,0.0,0.0
19892,D034,0.0,0.756
19893,D034,1.0,0.459
19894,D034,0.0,0.0
19895,D034,0.0,0.0
19896,D034,0.0,0.279
19897,D034,0.0,0.0
19898,D034,0.0,0.599
19899,D034,0.0,0.0
19900,D034,0.0,0.0
19901,D034,0.0,0.0
19902,D034,0.0,0.0
19903,D034,0.0,0.019
19904,D034,0.0,0.0
19905,D034,0.0,0.0
19906,D034,0.0,0.309
19907,D034,0.0,0.309
19908,D034,0.0,0.46
19909,D034,1.0,0.791
19910,D034,1.0,0.172
19911,D034,0.0,0.0
19912,D034,0.0,0.0
19913,D034,0.0,0.0
19914,D034,0.0,0.0
19915,D034,0.0,0.0
19916,D034,0.0,0.0
19917,D034,0.0,0.168
19918,D034,1.0,0.209
19919,D034,0.0,0.0
19920,D034,0.0,0.016
19921,D034,1.0,1.0
19922,D034,1.0,0.229
19923,D034,0.0,0.558
19924,D034,0.0,0.862
19925,D034,1.0,0.099
19926,D034,0.0,0.0
19927,D034,0.0,0.75
19928,D034,1.0,0.312
19929,D034,0.0,0.23
19930,D034,1.0,0.439
19931,D034,0.0,0.549
19932,D034,1.0,0.899
19933,D034,0.0,0.0
19934,D034,0.0,0.0
19935,D034,0.0,0.0
19936,D034,0.0,0.0
19937,D034,0.0,0.0
19938,D034,0.0,0.0
19939,D034,0.0,0.0
19940,D034,0.0,0.497
19941,D034,0.0,0.0
19942,D034,0.0,0.211
19943,D034,0.0,0.083
19944,D034,1.0,1.0
19945,D034,1.0,0.466
19946,D034,0.0,0.0
19947,D034,0.0,0.0
19948,D034,0.0,0.0
19949,D034,0.0,0.0
19950,D034,0.0,0.69
19951,D034,1.0,0.249
19952,D034,0.0,0.0
19953,D034,0.0,0.0
19954,D034,0.0,0.0
19955,D034,0.0,0.0
19956,D034,0.0,0.0
19957,D034,0.0,0.0
19958,D034,0.0,0.246
19959,D034,1.0,0.139
19960,D034,0.0,0.439
19961,D034,0.0,0.0
19962,D034,0.0,0.0
19963,D034,0.0,0.0
19964,D034,0.0,0.44
19965,D034,1.0,0.579
19966,D034,0.0,0.0
19967,D034,0.0,0.0
19968,D034,0.0,0.779
19969,D034,0.0,0.0
19970,D034,0.0,0.49
19971,D034,1.0,0.149
19972,D034,0.0,0.16
19973,D034,1.0,0.739
19974,D034,0.0,0.357
19975,D034,1.0,0.019
19976,D034,0.0,0.0
19977,D034,0.0,0.219
19978,D034,0.0,0.0
19979,D034,0.0,0.0
19980,D034,0.0,0.56
19981,D034,1.0,1.0
19982,D034,1.0,0.219
19983,D034,1.0,0.269
19984,D034,0.0,0.0
19985,D034,0.0,0.0
19986,D034,0.0,0.229
19987,D034,0.0,0.0
19988,D034,0.0,0.0
19989,D034,0.0,0.487
19990,D034,0.0,0.62
19991,D034,0.0,0.0
19992,D034,0.0,0.0
19993,D034,0.0,0.0
19994,D034,0.0,0.084
19995,D034,1.0,0.328
19996,D034,0.0,0.0
19997,D034,0.0,0.818
19998,D034,1.0,0.249
19999,D034,0.0,0.0
20000,D034,0.0,0.0
20001,D034,0.0,0.0
20002,D034,0.0,0.04
20003,D034,1.0,0.819
20004,D034,0.0,0.119
20005,D034,0.0,0.0
20006,D034,0.0,0.049
20007,D034,0.0,0.0
20008,D034,0.0,0.0
20009,D034,0.0,0.0
20010,D034,0.0,0.0
20011,D034,0.0,0.321
20012,D034,0.0,0.858
20013,D034,0.0,0.029
20014,D034,0.0,0.0
20015,D034,0.0,0.0
20016,D034,0.0,0.0
20017,D034,0.0,0.0
20018,D034,0.0,0.291
20019,D034,0.0,0.122
20020,D034,0.0,0.266
20021,D034,0.0,0.0
20022,D034,0.0,0.0
20023,D034,0.0,0.0
20024,D034,0.0,0.0
20025,D034,0.0,0.0
20026,D034,0.0,0.0
20027,D034,0.0,0.0
20028,D034,0.0,0.69
20029,D034,1.0,0.149
20030,D034,0.0,0.0
20031,D034,0.0,0.529
20032,D034,0.0,0.228
20033,D034,1.0,0.179
20034,D034,0.0,0.0
20035,D034,0.0,0.0
20036,D034,0.0,0.0
20037,D034,0.0,0.0
20038,D034,0.0,0.0
20039,D034,0.0,0.59
20040,D034,1.0,0.029
20041,D034,0.0,0.0
20042,D034,0.0,0.025
20043,D034,1.0,1.0
20044,D034,1.0,0.299
20045,D034,0.0,0.0
20046,D034,0.0,0.08
20047,D034,1.0,1.0
20048,D034,1.0,0.469
20049,D034,0.0,0.0
20050,D034,0.0,0.05
20051,D034,1.0,0.429
20052,D034,1.0,0.159
20053,D034,0.0,0.134
20054,D034,1.0,0.529
20055,D034,0.0,0.36
20056,D034,1.0,1.0
20057,D034,1.0,0.119
20058,D034,0.0,0.0
20059,D034,0.0,0.44
20060,D034,1.0,1.0
20061,D034,1.0,0.169
20062,D034,0.0,0.0
20063,D034,0.0,0.0
20064,D034,0.0,0.0
20065,D034,0.0,0.0
20066,D034,0.0,0.789
20067,D034,0.0,0.0
20068,D034,0.0,0.14
20069,D034,1.0,0.919
20070,D034,0.0,0.0
20071,D034,0.0,0.0
20072,D034,0.0,0.0
20073,D034,0.0,0.551
20074,D034,1.0,0.719
20075,D034,0.0,0.0
20076,D034,0.0,0.0
20077,D034,0.0,0.273
20078,D034,0.0,0.0
20079,D034,0.0,0.607
20080,D034,1.0,0.414
20081,D034,0.0,0.0
20082,D034,0.0,0.291
20083,D034,0.0,0.0
20084,D034,0.0,0.0
20085,D034,0.0,0.0
20086,D034,0.0,0.587
20087,D034,1.0,0.579
20088,D034,0.0,0.0
20089,D034,0.0,0.0
20090,D034,0.0,0.36
20091,D034,1.0,0.183
20092,D034,1.0,0.429
20093,D034,0.0,0.207
20094,D034,0.0,0.41
20095,D034,1.0,0.149
20096,D034,0.0,0.0
20097,D034,0.0,0.0
20098,D034,0.0,0.0
20099,D034,0.0,0.37
20100,D034,1.0,0.253
20101,D034,0.0,0.023
20102,D034,1.0,0.883
20103,D034,1.0,0.235
20104,D034,1.0,0.159
20105,D034,0.0,0.0
20106,D034,0.0,0.0
20107,D034,0.0,0.0
20108,D034,0.0,0.709
20109,D034,0.0,0.0
20110,D034,0.0,0.262
20111,D034,1.0,1.0
20112,D034,1.0,0.789
20113,D034,0.0,0.0
20114,D034,0.0,0.0
20115,D034,0.0,0.0
20116,D034,0.0,0.0
20117,D034,0.0,0.0
20118,D034,0.0,0.0
20119,D034,0.0,0.0
20120,D034,0.0,0.0
20121,D034,0.0,0.0
20122,D034,0.0,0.0
20123,D034,0.0,0.0
20124,D034,0.0,0.0
20125,D034,0.0,0.0
20126,D034,0.0,0.269
20127,D034,0.0,0.0
20128,D034,0.0,0.0
20129,D034,0.0,0.23
20130,D034,1.0,0.539
20131,D034,1.0,1.0
20132,D034,1.0,0.319
20133,D034,0.0,0.0
20134,D034,0.0,0.0
20135,D034,0.0,0.119
20136,D034,0.0,0.489
20137,D034,0.0,0.0
20138,D034,0.0,0.0
20139,D034,0.0,0.747
20140,D034,1.0,0.109
20141,D034,0.0,0.0
20142,D034,0.0,0.0
20143,D034,0.0,0.0
20144,D034,0.0,0.0
20145,D034,0.0,0.0
20146,D034,0.0,0.0
20147,D034,0.0,0.0
20148,D034,0.0,0.0
20149,D034,0.0,0.0
20150,D034,0.0,0.0
20151,D034,0.0,0.0
20152,D034,0.0,0.564
20153,D034,0.0,0.0
20154,D034,0.0,0.309
20155,D034,0.0,0.0
20156,D034,0.0,0.0
20157,D034,0.0,0.329
20158,D034,0.0,0.0
20159,D034,0.0,0.224
20160,D034,1.0,0.219
20161,D034,0.0,0.0
20162,D034,0.0,0.029
20163,D034,1.0,1.0
20164,D034,1.0,0.999
20165,D034,0.0,0.0
20166,D034,0.0,0.211
20167,D034,1.0,1.0
20168,D034,1.0,0.109
20169,D034,0.0,0.0
20170,D034,0.0,0.0
20171,D034,0.0,0.0
20172,D034,0.0,0.37
20173,D034,1.0,0.748
20174,D034,0.0,0.0
20175,D034,0.0,0.0
20176,D034,0.0,0.0
20177,D034,0.0,0.06
20178,D034,1.0,0.849
20179,D034,0.0,0.0
20180,D034,0.0,0.0
20181,D034,0.0,0.0
20182,D034,0.0,0.0
20183,D034,0.0,0.0
20184,D034,0.0,0.18
20185,D034,1.0,0.575
20186,D034,0.0,0.579
20187,D034,0.0,0.0
20188,D034,0.0,0.188
20189,D034,1.0,0.429
20190,D034,0.0,0.736
20191,D034,0.0,0.109
20192,D034,0.0,0.0
20193,D034,0.0,0.0
20194,D034,0.0,0.0
20195,D034,0.0,0.359
20196,D034,0.0,0.159
20197,D034,0.0,0.19
20198,D034,1.0,0.729
20199,D034,0.0,0.0
20200,D034,0.0,0.731
20201,D034,1.0,0.489
20202,D034,0.0,0.0
20203,D034,0.0,0.0
20204,D034,0.0,0.0
20205,D034,0.0,0.0
20206,D034,0.0,0.129
20207,D034,0.0,0.0
20208,D034,0.0,0.44
20209,D034,1.0,0.728
20210,D034,1.0,0.032
20211,D034,1.0,0.069
20212,D034,0.0,0.0
20213,D034,0.0,0.45
20214,D034,1.0,0.449
20215,D034,0.0,0.0
20216,D034,0.0,0.0
20217,D034,0.0,0.506
20218,D034,0.0,0.937
20219,D034,0.0,0.06
20220,D034,1.0,0.039
20221,D034,0.0,0.306
20222,D034,0.0,0.0
20223,D034,0.0,0.0
20224,D034,0.0,0.0
20225,D034,0.0,0.372
20226,D034,0.0,0.923
20227,D034,1.0,1.0
20228,D034,1.0,1.0
20229,D034,1.0,0.7
20230,D034,0.0,0.0
20231,D034,0.0,0.0
20232,D034,0.0,0.0
20233,D034,0.0,0.0
20234,D034,0.0,0.0
20235,D034,0.0,0.0
20236,D034,0.0,0.0
20237,D034,0.0,0.0
20238,D034,0.0,0.004
20239,D034,1.0,0.419
20240,D034,0.0,0.022
20241,D034,1.0,0.419
20242,D034,0.0,0.579
20243,D034,0.0,0.0
20244,D034,0.0,0.0
20245,D034,0.0,0.0
20246,D034,0.0,0.0
20247,D034,0.0,0.42
20248,D034,1.0,0.189
20249,D034,0.0,0.0
20250,D034,0.0,0.0
20251,D034,0.0,0.0
20252,D034,0.0,0.139
20253,D034,0.0,0.0
20254,D034,0.0,0.0
20255,D034,0.0,0.0
20256,D034,0.0,0.355
20257,D034,1.0,0.139
20258,D034,0.0,0.0
20259,D034,0.0,0.0
20260,D034,0.0,0.971
20261,D034,1.0,0.726
20262,D034,0.0,0.844
20263,D034,1.0,1.0
20264,D034,1.0,0.909
20265,D034,0.0,0.36
20266,D034,1.0,0.679
20267,D034,0.0,0.269
20268,D034,1.0,0.729
20269,D034,0.0,0.0
20270,D034,0.0,0.888
20271,D034,1.0,0.12
20272,D034,0.0,0.0
20273,D034,0.0,0.88
20274,D034,1.0,0.699
20275,D034,0.0,0.0
20276,D034,0.0,0.0
20277,D034,0.0,0.699
20278,D034,0.0,0.049
20279,D034,0.0,0.0
20280,D034,0.0,0.129
20281,D034,0.0,0.0
20282,D034,0.0,0.0
20283,D034,0.0,0.0
20284,D034,0.0,0.0
20285,D034,0.0,0.0
20286,D034,0.0,0.0
20287,D034,0.0,0.22
20288,D034,1.0,0.688
20289,D034,0.0,0.0
20290,D034,0.0,0.0
20291,D034,0.0,0.0
20292,D034,0.0,0.0
20293,D034,0.0,0.439
20294,D034,1.0,0.579
20295,D034,0.0,0.379
20296,D034,0.0,0.0
20297,D034,0.0,0.0
20298,D034,0.0,0.429
20299,D034,0.0,0.0
20300,D034,0.0,0.27
20301,D034,1.0,0.569
20302,D034,0.0,0.0
20303,D034,0.0,0.98
20304,D034,1.0,0.599
20305,D034,0.0,0.0
20306,D034,0.0,0.209
20307,D034,0.0,0.059
20308,D034,0.0,0.0
20309,D034,0.0,0.0
20310,D034,0.0,0.0
20311,D034,0.0,0.0
20312,D034,0.0,0.0
20313,D034,0.0,0.409
20314,D034,0.0,0.0
20315,D034,0.0,0.0
20316,D034,0.0,0.342
20317,D034,0.0,0.0
20318,D034,0.0,0.0
20319,D034,0.0,0.083
20320,D034,0.0,0.0
20321,D034,0.0,0.567
20322,D034,1.0,0.769
20323,D034,0.0,0.12
20324,D034,1.0,0.449
20325,D034,0.0,0.0
20326,D034,0.0,0.0
20327,D034,0.0,0.424
20328,D034,1.0,1.0
20329,D034,1.0,0.769
20330,D034,0.0,0.76
20331,D034,1.0,0.179
20332,D034,0.0,0.0
20333,D034,0.0,0.4
20334,D034,1.0,1.0
20335,D034,1.0,0.549
20336,D034,0.0,0.0
20337,D034,0.0,0.53
20338,D034,1.0,0.063
20339,D034,0.0,0.0
20340,D034,0.0,0.292
20341,D034,1.0,0.729
20342,D034,0.0,0.0
20343,D034,0.0,0.0
20344,D034,0.0,0.0
20345,D034,0.0,0.0
20346,D034,0.0,0.0
20347,D034,0.0,0.0
20348,D034,0.0,0.99
20349,D034,1.0,0.769
20350,D034,0.0,0.0
20351,D034,0.0,0.0
20352,D034,0.0,0.223
20353,D034,1.0,0.059
20354,D034,0.0,0.59
20355,D034,1.0,0.547
20356,D034,1.0,0.129
20357,D034,0.0,0.409
20358,D034,0.0,0.0
20359,D034,0.0,0.0
20360,D034,0.0,0.0
20361,D034,0.0,0.0
20362,D034,0.0,0.22
20363,D034,0.0,0.0
20364,D034,0.0,0.0
20365,D034,0.0,0.0
20366,D034,0.0,0.0
20367,D034,0.0,0.0
20368,D034,0.0,0.0
20369,D034,0.0,0.23
20370,D034,1.0,0.284
20371,D034,0.0,0.0
20372,D034,0.0,0.0
20373,D034,0.0,0.0
20374,D034,0.0,0.0
20375,D034,0.0,0.0
20376,D034,0.0,0.0
20377,D034,0.0,0.712
20378,D034,1.0,0.358
20379,D034,0.0,0.0
20380,D034,0.0,0.22
20381,D034,1.0,0.666
20382,D034,0.0,0.845
20383,D034,1.0,0.179
20384,D034,0.0,0.0
20385,D034,0.0,0.0
20386,D034,0.0,0.0
20387,D034,0.0,0.0
20388,D034,0.0,0.0
20389,D034,0.0,0.0
20390,D034,0.0,0.31
20391,D034,1.0,1.0
20392,D034,1.0,0.249
20393,D034,0.0,0.169
20394,D034,0.0,0.213
20395,D034,0.0,0.0
20396,D034,0.0,0.241
20397,D034,0.0,0.39
20398,D034,1.0,0.219
20399,D034,0.0,0.076
20400,D035,0.0,0.0
20401,D035,0.0,0.0
20402,D035,0.0,0.349
20403,D035,0.0,0.0
20404,D035,0.0,0.0
20405,D035,0.0,0.0
20406,D035,0.0,0.0
20407,D035,0.0,0.08
20408,D035,1.0,0.849
20409,D035,0.0,0.0
20410,D035,0.0,0.83
20411,D035,1.0,0.503
20412,D035,0.0,0.0
20413,D035,0.0,0.0
20414,D035,0.0,0.0
20415,D035,0.0,0.0
20416,D035,0.0,0.0
20417,D035,0.0,0.0
20418,D035,0.0,0.0
20419,D035,0.0,0.59
20420,D035,1.0,0.089
20421,D035,0.0,0.86
20422,D035,1.0,0.069
20423,D035,0.0,0.0
20424,D035,0.0,0.719
20425,D035,0.0,0.0
20426,D035,0.0,0.18
20427,D035,1.0,0.459
20428,D035,0.0,0.0
20429,D035,0.0,0.0
20430,D035,0.0,0.85
20431,D035,1.0,1.0
20432,D035,1.0,0.569
20433,D035,0.0,0.0
20434,D035,0.0,0.0
20435,D035,0.0,0.0
20436,D035,0.0,0.0
20437,D035,0.0,0.03
20438,D035,1.0,0.249
20439,D035,0.0,0.0
20440,D035,0.0,0.0
20441,D035,0.0,0.0
20442,D035,0.0,0.21
20443,D035,1.0,1.0
20444,D035,1.0,0.059
20445,D035,0.0,0.0
20446,D035,0.0,0.0
20447,D035,0.0,0.0
20448,D035,0.0,0.0
20449,D035,0.0,0.0
20450,D035,0.0,0.61
20451,D035,1.0,1.0
20452,D035,1.0,0.429
20453,D035,0.0,0.0
20454,D035,0.0,0.0
20455,D035,0.0,0.0
20456,D035,0.0,0.0
20457,D035,0.0,0.0
20458,D035,0.0,0.0
20459,D035,0.0,0.0
20460,D035,0.0,0.52
20461,D035,1.0,0.659
20462,D035,0.0,0.0
20463,D035,0.0,0.648
20464,D035,1.0,0.919
20465,D035,0.0,0.098
20466,D035,0.0,0.0
20467,D035,0.0,0.0
20468,D035,0.0,0.0
20469,D035,0.0,0.0
20470,D035,0.0,0.0
20471,D035,0.0,0.883
20472,D035,1.0,0.399
20473,D035,0.0,0.0
20474,D035,0.0,0.329
20475,D035,0.0,0.23
20476,D035,1.0,1.0
20477,D035,1.0,0.499
20478,D035,1.0,0.459
20479,D035,0.0,0.0
20480,D035,0.0,0.0
20481,D035,0.0,0.0
20482,D035,0.0,0.0
20483,D035,0.0,0.469
20484,D035,0.0,0.0
20485,D035,0.0,0.35
20486,D035,1.0,1.0
20487,D035,1.0,1.0
20488,D035,1.0,0.649
20489,D035,0.0,0.0
20490,D035,0.0,0.46
20491,D035,1.0,0.549
20492,D035,0.0,0.21
20493,D035,1.0,1.0
20494,D035,1.0,0.029
20495,D035,0.0,0.149
20496,D035,0.0,0.0
20497,D035,0.0,0.0
20498,D035,0.0,0.0
20499,D035,0.0,0.0
20500,D035,0.0,0.0
20501,D035,0.0,0.0
20502,D035,0.0,0.0
20503,D035,0.0,0.0
20504,D035,0.0,0.0
20505,D035,0.0,0.0
20506,D035,0.0,0.0
20507,D035,0.0,0.0
20508,D035,0.0,0.05
20509,D035,1.0,0.002
20510,D035,0.0,0.0
20511,D035,0.0,0.33
20512,D035,1.0,0.719
20513,D035,0.0,0.0
20514,D035,0.0,0.0
20515,D035,0.0,0.0
20516,D035,0.0,0.0
20517,D035,0.0,0.0
20518,D035,0.0,0.0
20519,D035,0.0,0.18
20520,D035,1.0,0.729
20521,D035,0.0,0.24
20522,D035,1.0,0.159
20523,D035,0.0,0.0
20524,D035,0.0,0.0
20525,D035,0.0,0.84
20526,D035,1.0,0.187
20527,D035,0.0,0.139
20528,D035,0.0,0.0
20529,D035,0.0,0.0
20530,D035,0.0,0.0
20531,D035,0.0,0.04
20532,D035,1.0,0.409
20533,D035,1.0,1.0
20534,D035,1.0,0.179
20535,D035,0.0,0.59
20536,D035,1.0,0.658
20537,D035,0.0,0.099
20538,D035,0.0,0.0
20539,D035,0.0,0.0
20540,D035,0.0,0.0
20541,D035,0.0,0.49
20542,D035,1.0,0.449
20543,D035,0.0,0.0
20544,D035,0.0,0.0
20545,D035,0.0,0.0
20546,D035,0.0,0.0
20547,D035,0.0,0.0
20548,D035,0.0,0.0
20549,D035,0.0,0.0
20550,D035,0.0,0.0
20551,D035,0.0,0.0
20552,D035,0.0,0.222
20553,D035,0.0,0.0
20554,D035,0.0,0.0
20555,D035,0.0,0.0
20556,D035,0.0,0.06
20557,D035,0.0,0.0
20558,D035,0.0,0.0
20559,D035,0.0,0.0
20560,D035,0.0,0.0
20561,D035,0.0,0.0
20562,D035,0.0,0.389
20563,D035,0.0,0.0
20564,D035,0.0,0.0
20565,D035,0.0,0.0
20566,D035,0.0,0.0
20567,D035,0.0,0.0
20568,D035,0.0,0.0
20569,D035,0.0,0.0
20570,D035,0.0,0.0
20571,D035,0.0,0.0
20572,D035,0.0,0.0
20573,D035,0.0,0.0
20574,D035,0.0,0.0
20575,D035,0.0,0.0
20576,D035,0.0,0.0
20577,D035,0.0,0.0
20578,D035,0.0,0.0
20579,D035,0.0,0.0
20580,D035,0.0,0.0
20581,D035,0.0,0.0
20582,D035,0.0,0.267
20583,D035,0.0,0.0
20584,D035,0.0,0.149
20585,D035,0.0,0.0
20586,D035,0.0,0.0
20587,D035,0.0,0.369
20588,D035,0.0,0.0
20589,D035,0.0,0.779
20590,D035,0.0,0.0
20591,D035,0.0,0.0
20592,D035,0.0,0.0
20593,D035,0.0,0.0
20594,D035,0.0,0.0
20595,D035,0.0,0.0
20596,D035,0.0,0.0
20597,D035,0.0,0.0
20598,D035,0.0,0.0
20599,D035,0.0,0.0
20600,D035,0.0,0.0
20601,D035,0.0,0.0
20602,D035,0.0,0.0
20603,D035,0.0,0.0
20604,D035,0.0,0.0
20605,D035,0.0,0.609
20606,D035,0.0,0.0
20607,D035,0.0,0.059
20608,D035,0.0,0.0
20609,D035,0.0,0.0
20610,D035,0.0,0.0
20611,D035,0.0,0.199
20612,D035,0.0,0.0
20613,D035,0.0,0.0
20614,D035,0.0,0.0
20615,D035,0.0,0.0
20616,D035,0.0,0.44
20617,D035,1.0,0.559
20618,D035,1.0,0.469
20619,D035,1.0,0.739
20620,D035,0.0,0.0
20621,D035,0.0,0.0
20622,D035,0.0,0.0
20623,D035,0.0,0.0
20624,D035,0.0,0.0
20625,D035,0.0,0.0
20626,D035,0.0,0.0
20627,D035,0.0,0.0
20628,D035,0.0,0.083
20629,D035,1.0,0.079
20630,D035,0.0,0.0
20631,D035,0.0,0.0
20632,D035,0.0,0.0
20633,D035,0.0,0.92
20634,D035,1.0,0.939
20635,D035,0.0,0.0
20636,D035,0.0,0.0
20637,D035,0.0,0.0
20638,D035,0.0,0.0
20639,D035,0.0,0.0
20640,D035,0.0,0.0
20641,D035,0.0,0.0
20642,D035,0.0,0.0
20643,D035,0.0,0.0
20644,D035,0.0,0.0
20645,D035,0.0,0.0
20646,D035,0.0,0.0
20647,D035,0.0,0.0
20648,D035,0.0,0.42
20649,D035,1.0,0.899
20650,D035,0.0,0.0
20651,D035,0.0,0.0
20652,D035,0.0,0.21
20653,D035,1.0,1.0
20654,D035,1.0,0.439
20655,D035,0.0,0.0
20656,D035,0.0,0.0
20657,D035,0.0,0.0
20658,D035,0.0,0.0
20659,D035,0.0,0.885
20660,D035,1.0,0.489
20661,D035,0.0,0.0
20662,D035,0.0,0.0
20663,D035,0.0,0.0
20664,D035,0.0,0.027
20665,D035,1.0,1.0
20666,D035,1.0,1.0
20667,D035,1.0,1.0
20668,D035,1.0,0.489
20669,D035,0.0,0.208
20670,D035,0.0,0.43
20671,D035,0.0,0.0
20672,D035,0.0,0.0
20673,D035,0.0,0.0
20674,D035,0.0,0.0
20675,D035,0.0,0.33
20676,D035,1.0,0.829
20677,D035,0.0,0.0
20678,D035,0.0,0.0
20679,D035,0.0,0.0
20680,D035,0.0,0.0
20681,D035,0.0,0.0
20682,D035,0.0,0.45
20683,D035,1.0,0.659
20684,D035,0.0,0.0
20685,D035,0.0,0.245
20686,D035,0.0,0.0
20687,D035,0.0,0.0
20688,D035,0.0,0.0
20689,D035,0.0,0.0
20690,D035,0.0,0.0
20691,D035,0.0,0.0
20692,D035,0.0,0.0
20693,D035,0.0,0.0
20694,D035,0.0,0.0
20695,D035,0.0,0.022
20696,D035,0.0,0.0
20697,D035,0.0,0.0
20698,D035,0.0,0.0
20699,D035,0.0,0.0
20700,D035,0.0,0.213
20701,D035,0.0,0.0
20702,D035,0.0,0.0
20703,D035,0.0,0.159
20704,D035,0.0,0.099
20705,D035,0.0,0.0
20706,D035,0.0,0.0
20707,D035,0.0,0.32
20708,D035,1.0,0.469
20709,D035,1.0,0.279
20710,D035,0.0,0.469
20711,D035,0.0,0.0
20712,D035,0.0,0.0
20713,D035,0.0,0.0
20714,D035,0.0,0.0
20715,D035,0.0,0.069
20716,D035,0.0,0.51
20717,D035,1.0,0.319
20718,D035,0.0,0.305
20719,D035,1.0,0.049
20720,D035,0.0,0.0
20721,D035,0.0,0.0
20722,D035,0.0,0.0
20723,D035,0.0,0.52
20724,D035,1.0,1.0
20725,D035,1.0,0.139
20726,D035,0.0,0.0
20727,D035,0.0,0.39
20728,D035,1.0,0.969
20729,D035,0.0,0.0
20730,D035,0.0,0.0
20731,D035,0.0,0.0
20732,D035,0.0,0.0
20733,D035,0.0,0.0
20734,D035,0.0,0.0
20735,D035,0.0,0.0
20736,D035,0.0,0.0
20737,D035,0.0,0.0
20738,D035,0.0,0.0
20739,D035,0.0,0.0
20740,D035,0.0,0.0
20741,D035,0.0,0.0
20742,D035,0.0,0.0
20743,D035,0.0,0.0
20744,D035,0.0,0.0
20745,D035,0.0,0.0
20746,D035,0.0,0.675
20747,D035,1.0,0.039
20748,D035,0.0,0.0
20749,D035,0.0,0.239
20750,D035,0.0,0.0
20751,D035,0.0,0.0
20752,D035,0.0,0.06
20753,D035,1.0,0.079
20754,D035,0.0,0.0
20755,D035,0.0,0.0
20756,D035,0.0,0.0
20757,D035,0.0,0.0
20758,D035,0.0,0.0
20759,D035,0.0,0.19
20760,D035,1.0,0.449
20761,D035,0.0,0.0
20762,D035,0.0,0.0
20763,D035,0.0,0.0
20764,D035,0.0,0.0
20765,D035,0.0,0.0
20766,D035,0.0,0.0
20767,D035,0.0,0.06
20768,D035,1.0,0.949
20769,D035,0.0,0.5
20770,D035,1.0,0.269
20771,D035,0.0,0.0
20772,D035,0.0,0.0
20773,D035,0.0,0.0
20774,D035,0.0,0.0
20775,D035,0.0,0.0
20776,D035,0.0,0.0
20777,D035,0.0,0.0
20778,D035,0.0,0.0
20779,D035,0.0,0.0
20780,D035,0.0,0.0
20781,D035,0.0,0.0
20782,D035,0.0,0.71
20783,D035,1.0,0.319
20784,D035,0.0,0.0
20785,D035,0.0,0.0
20786,D035,0.0,0.0
20787,D035,0.0,0.0
20788,D035,0.0,0.268
20789,D035,0.0,0.43
20790,D035,1.0,0.019
20791,D035,0.0,0.08
20792,D035,1.0,0.079
20793,D035,0.0,0.458
20794,D035,0.0,0.0
20795,D035,0.0,0.0
20796,D035,0.0,0.0
